Date,Open,High,Low,Close
12/31/2019,"21.36","21.36","21.36","21.36"
12/30/2019,"21.28","21.28","21.28","21.28"
12/27/2019,"21.51","21.51","21.51","21.51"
12/26/2019,"22.41","22.41","22.41","22.41"
12/24/2019,"22.25","22.25","22.25","22.25"
12/23/2019,"22.20","22.20","22.20","22.20"
12/20/2019,"22.11","22.11","22.11","22.11"
12/19/2019,"21.96","21.96","21.96","21.96"
12/18/2019,"21.83","21.83","21.83","21.83"
12/17/2019,"21.80","21.80","21.80","21.80"
12/16/2019,"21.82","21.82","21.82","21.82"
12/13/2019,"21.58","21.58","21.58","21.58"
12/12/2019,"21.53","21.53","21.53","21.53"
12/11/2019,"21.41","21.41","21.41","21.41"
12/10/2019,"21.33","21.33","21.33","21.33"
12/09/2019,"21.33","21.33","21.33","21.33"
12/06/2019,"21.39","21.39","21.39","21.39"
12/05/2019,"21.23","21.23","21.23","21.23"
12/04/2019,"21.31","21.31","21.31","21.31"
12/03/2019,"21.19","21.19","21.19","21.19"
12/02/2019,"21.21","21.21","21.21","21.21"
11/29/2019,"21.54","21.54","21.54","21.54"
11/27/2019,"21.61","21.61","21.61","21.61"
11/26/2019,"21.46","21.46","21.46","21.46"
11/25/2019,"21.34","21.34","21.34","21.34"
11/22/2019,"21.05","21.05","21.05","21.05"
11/21/2019,"21.03","21.03","21.03","21.03"
11/20/2019,"21.09","21.09","21.09","21.09"
11/19/2019,"21.07","21.07","21.07","21.07"
11/18/2019,"21.01","21.01","21.01","21.01"
11/15/2019,"20.88","20.88","20.88","20.88"
11/14/2019,"20.69","20.69","20.69","20.69"
11/13/2019,"20.63","20.63","20.63","20.63"
11/12/2019,"20.61","20.61","20.61","20.61"
11/11/2019,"20.53","20.53","20.53","20.53"
11/08/2019,"20.50","20.50","20.50","20.50"
11/07/2019,"20.38","20.38","20.38","20.38"
11/06/2019,"20.32","20.32","20.32","20.32"
11/05/2019,"20.37","20.37","20.37","20.37"
11/04/2019,"20.44","20.44","20.44","20.44"
11/01/2019,"20.37","20.37","20.37","20.37"
10/31/2019,"20.09","20.09","20.09","20.09"
10/30/2019,"20.24","20.24","20.24","20.24"
10/29/2019,"20.13","20.13","20.13","20.13"
10/28/2019,"20.29","20.29","20.29","20.29"
10/25/2019,"20.08","20.08","20.08","20.08"
10/24/2019,"19.93","19.93","19.93","19.93"
10/23/2019,"19.72","19.72","19.72","19.72"
10/22/2019,"19.69","19.69","19.69","19.69"
10/21/2019,"19.87","19.87","19.87","19.87"
10/18/2019,"19.67","19.67","19.67","19.67"
10/17/2019,"19.91","19.91","19.91","19.91"
10/16/2019,"19.79","19.79","19.79","19.79"
10/15/2019,"19.93","19.93","19.93","19.93"
10/14/2019,"19.62","19.62","19.62","19.62"
10/11/2019,"19.60","19.60","19.60","19.60"
10/10/2019,"19.32","19.32","19.32","19.32"
10/09/2019,"19.20","19.20","19.20","19.20"
10/08/2019,"18.99","18.99","18.99","18.99"
10/07/2019,"19.34","19.34","19.34","19.34"
10/04/2019,"19.36","19.36","19.36","19.36"
10/03/2019,"19.14","19.14","19.14","19.14"
10/02/2019,"18.84","18.84","18.84","18.84"
10/01/2019,"19.13","19.13","19.13","19.13"
09/30/2019,"19.34","19.34","19.34","19.34"
09/27/2019,"19.23","19.23","19.23","19.23"
09/26/2019,"19.49","19.49","19.49","19.49"
09/25/2019,"19.62","19.62","19.62","19.62"
09/24/2019,"19.44","19.44","19.44","19.44"
09/23/2019,"19.76","19.76","19.76","19.76"
09/20/2019,"19.79","19.79","19.79","19.79"
09/19/2019,"19.98","19.98","19.98","19.98"
09/18/2019,"19.98","19.98","19.98","19.98"
09/17/2019,"20.08","20.08","20.08","20.08"
09/16/2019,"20.01","20.01","20.01","20.01"
09/13/2019,"20.03","20.03","20.03","20.03"
09/12/2019,"20.11","20.11","20.11","20.11"
09/11/2019,"20.01","20.01","20.01","20.01"
09/10/2019,"19.76","19.76","19.76","19.76"
09/09/2019,"19.82","19.82","19.82","19.82"
09/06/2019,"19.92","19.92","19.92","19.92"
09/05/2019,"20.00","20.00","20.00","20.00"
09/04/2019,"19.66","19.66","19.66","19.66"
09/03/2019,"19.43","19.43","19.43","19.43"
08/30/2019,"19.67","19.67","19.67","19.67"
08/29/2019,"19.70","19.70","19.70","19.70"
08/28/2019,"19.39","19.39","19.39","19.39"
08/27/2019,"19.35","19.35","19.35","19.35"
08/26/2019,"19.43","19.43","19.43","19.43"
08/23/2019,"19.19","19.19","19.19","19.19"
08/22/2019,"19.69","19.69","19.69","19.69"
08/21/2019,"19.78","19.78","19.78","19.78"
08/20/2019,"19.53","19.53","19.53","19.53"
08/19/2019,"19.61","19.61","19.61","19.61"
08/16/2019,"19.34","19.34","19.34","19.34"
08/15/2019,"19.00","19.00","19.00","19.00"
08/14/2019,"18.98","18.98","18.98","18.98"
08/13/2019,"19.57","19.57","19.57","19.57"
08/12/2019,"19.25","19.25","19.25","19.25"
08/09/2019,"19.51","19.51","19.51","19.51"
08/08/2019,"19.70","19.70","19.70","19.70"
08/07/2019,"19.19","19.19","19.19","19.19"
08/06/2019,"19.06","19.06","19.06","19.06"
08/05/2019,"18.78","18.78","18.78","18.78"
08/02/2019,"19.46","19.46","19.46","19.46"
08/01/2019,"19.80","19.80","19.80","19.80"
07/31/2019,"19.93","19.93","19.93","19.93"
07/30/2019,"20.18","20.18","20.18","20.18"
07/29/2019,"20.23","20.23","20.23","20.23"
07/26/2019,"20.38","20.38","20.38","20.38"
07/25/2019,"20.13","20.13","20.13","20.13"
07/24/2019,"20.35","20.35","20.35","20.35"
07/23/2019,"20.21","20.21","20.21","20.21"
07/22/2019,"20.18","20.18","20.18","20.18"
07/19/2019,"20.05","20.05","20.05","20.05"
07/18/2019,"20.19","20.19","20.19","20.19"
07/17/2019,"20.15","20.15","20.15","20.15"
07/16/2019,"20.18","20.18","20.18","20.18"
07/15/2019,"20.27","20.27","20.27","20.27"
07/12/2019,"20.20","20.20","20.20","20.20"
07/11/2019,"20.13","20.13","20.13","20.13"
07/10/2019,"20.07","20.07","20.07","20.07"
07/09/2019,"19.94","19.94","19.94","19.94"
07/08/2019,"19.79","19.79","19.79","19.79"
07/05/2019,"19.91","19.91","19.91","19.91"
07/03/2019,"19.97","19.97","19.97","19.97"
07/02/2019,"19.81","19.81","19.81","19.81"
07/01/2019,"19.77","19.77","19.77","19.77"
06/28/2019,"19.60","19.60","19.60","19.60"
06/27/2019,"19.50","19.50","19.50","19.50"
06/26/2019,"19.30","19.30","19.30","19.30"
06/25/2019,"19.23","19.23","19.23","19.23"
06/24/2019,"19.56","19.56","19.56","19.56"
06/21/2019,"19.70","19.70","19.70","19.70"
06/20/2019,"19.77","19.77","19.77","19.77"
06/19/2019,"19.64","19.64","19.64","19.64"
06/18/2019,"19.52","19.52","19.52","19.52"
06/17/2019,"19.27","19.27","19.27","19.27"
06/14/2019,"19.05","19.05","19.05","19.05"
06/13/2019,"19.20","19.20","19.20","19.20"
06/12/2019,"19.07","19.07","19.07","19.07"
06/11/2019,"19.10","19.10","19.10","19.10"
06/10/2019,"19.13","19.13","19.13","19.13"
06/07/2019,"19.06","19.06","19.06","19.06"
06/06/2019,"18.75","18.75","18.75","18.75"
06/05/2019,"18.69","18.69","18.69","18.69"
06/04/2019,"18.50","18.50","18.50","18.50"
06/03/2019,"18.01","18.01","18.01","18.01"
05/31/2019,"18.31","18.31","18.31","18.31"
05/30/2019,"18.59","18.59","18.59","18.59"
05/29/2019,"18.52","18.52","18.52","18.52"
05/28/2019,"18.75","18.75","18.75","18.75"
05/24/2019,"18.79","18.79","18.79","18.79"
05/23/2019,"18.73","18.73","18.73","18.73"
05/22/2019,"19.07","19.07","19.07","19.07"
05/21/2019,"19.14","19.14","19.14","19.14"
05/20/2019,"18.89","18.89","18.89","18.89"
05/17/2019,"19.13","19.13","19.13","19.13"
05/16/2019,"19.35","19.35","19.35","19.35"
05/15/2019,"19.12","19.12","19.12","19.12"
