Date,Open,High,Low,Close
09/07/2016,"14.10","14.10","14.10","14.10"
09/06/2016,"14.08","14.08","14.08","14.08"
09/02/2016,"13.96","13.96","13.96","13.96"
09/01/2016,"13.97","13.97","13.97","13.97"
08/31/2016,"13.94","13.94","13.94","13.94"
08/30/2016,"14.00","14.00","14.00","14.00"
08/29/2016,"14.05","14.05","14.05","14.05"
08/26/2016,"14.03","14.03","14.03","14.03"
08/25/2016,"14.02","14.02","14.02","14.02"
08/24/2016,"14.04","14.04","14.04","14.04"
08/23/2016,"14.20","14.20","14.20","14.20"
08/22/2016,"14.14","14.14","14.14","14.14"
08/19/2016,"14.12","14.12","14.12","14.12"
08/18/2016,"14.13","14.13","14.13","14.13"
08/17/2016,"14.08","14.08","14.08","14.08"
08/16/2016,"14.13","14.13","14.13","14.13"
08/15/2016,"14.24","14.24","14.24","14.24"
08/12/2016,"14.20","14.20","14.20","14.20"
08/11/2016,"14.15","14.15","14.15","14.15"
08/10/2016,"14.02","14.02","14.02","14.02"
08/09/2016,"14.10","14.10","14.10","14.10"
08/08/2016,"14.08","14.08","14.08","14.08"
08/05/2016,"14.11","14.11","14.11","14.11"
08/04/2016,"13.97","13.97","13.97","13.97"
08/03/2016,"13.93","13.93","13.93","13.93"
08/02/2016,"13.87","13.87","13.87","13.87"
08/01/2016,"13.98","13.98","13.98","13.98"
07/29/2016,"13.91","13.91","13.91","13.91"
07/28/2016,"13.86","13.86","13.86","13.86"
07/27/2016,"13.82","13.82","13.82","13.82"
07/26/2016,"13.74","13.74","13.74","13.74"
07/25/2016,"13.72","13.72","13.72","13.72"
07/22/2016,"13.71","13.71","13.71","13.71"
07/21/2016,"13.65","13.65","13.65","13.65"
07/20/2016,"13.73","13.73","13.73","13.73"
07/19/2016,"13.59","13.59","13.59","13.59"
07/18/2016,"13.63","13.63","13.63","13.63"
07/15/2016,"13.57","13.57","13.57","13.57"
07/14/2016,"13.55","13.55","13.55","13.55"
07/13/2016,"13.48","13.48","13.48","13.48"
07/12/2016,"13.56","13.56","13.56","13.56"
07/11/2016,"13.44","13.44","13.44","13.44"
07/08/2016,"13.35","13.35","13.35","13.35"
07/07/2016,"13.14","13.14","13.14","13.14"
07/06/2016,"13.08","13.08","13.08","13.08"
07/05/2016,"12.98","12.98","12.98","12.98"
07/01/2016,"13.07","13.07","13.07","13.07"
06/30/2016,"12.99","12.99","12.99","12.99"
06/29/2016,"12.87","12.87","12.87","12.87"
06/28/2016,"12.64","12.64","12.64","12.64"
06/27/2016,"12.36","12.36","12.36","12.36"
06/24/2016,"12.65","12.65","12.65","12.65"
06/23/2016,"13.18","13.18","13.18","13.18"
06/22/2016,"12.99","12.99","12.99","12.99"
06/21/2016,"13.05","13.05","13.05","13.05"
06/20/2016,"13.04","13.04","13.04","13.04"
06/17/2016,"12.92","12.92","12.92","12.92"
06/16/2016,"13.05","13.05","13.05","13.05"
06/15/2016,"13.06","13.06","13.06","13.06"
06/14/2016,"13.04","13.04","13.04","13.04"
06/13/2016,"13.06","13.06","13.06","13.06"
06/10/2016,"13.18","13.18","13.18","13.18"
06/09/2016,"13.38","13.38","13.38","13.38"
06/08/2016,"13.45","13.45","13.45","13.45"
06/07/2016,"13.40","13.40","13.40","13.40"
06/06/2016,"13.41","13.41","13.41","13.41"
06/03/2016,"13.31","13.31","13.31","13.31"
06/02/2016,"13.39","13.39","13.39","13.39"
06/01/2016,"13.32","13.32","13.32","13.32"
05/31/2016,"13.29","13.29","13.29","13.29"
05/27/2016,"13.24","13.24","13.24","13.24"
05/26/2016,"13.17","13.17","13.17","13.17"
05/25/2016,"13.19","13.19","13.19","13.19"
05/24/2016,"13.11","13.11","13.11","13.11"
05/23/2016,"12.91","12.91","12.91","12.91"
05/20/2016,"12.89","12.89","12.89","12.89"
05/19/2016,"12.76","12.76","12.76","12.76"
05/18/2016,"12.80","12.80","12.80","12.80"
05/17/2016,"12.75","12.75","12.75","12.75"
05/16/2016,"12.85","12.85","12.85","12.85"
05/13/2016,"12.68","12.68","12.68","12.68"
05/12/2016,"12.65","12.65","12.65","12.65"
05/11/2016,"12.72","12.72","12.72","12.72"
05/10/2016,"12.88","12.88","12.88","12.88"
05/09/2016,"12.73","12.73","12.73","12.73"
05/06/2016,"12.65","12.65","12.65","12.65"
05/05/2016,"12.61","12.61","12.61","12.61"
05/04/2016,"12.64","12.64","12.64","12.64"
05/03/2016,"12.78","12.78","12.78","12.78"
05/02/2016,"12.98","12.98","12.98","12.98"
04/29/2016,"12.84","12.84","12.84","12.84"
04/28/2016,"12.88","12.88","12.88","12.88"
04/27/2016,"13.01","13.01","13.01","13.01"
04/26/2016,"13.07","13.07","13.07","13.07"
04/25/2016,"13.11","13.11","13.11","13.11"
04/22/2016,"13.12","13.12","13.12","13.12"
04/21/2016,"13.20","13.20","13.20","13.20"
04/20/2016,"13.19","13.19","13.19","13.19"
04/19/2016,"13.18","13.18","13.18","13.18"
04/18/2016,"13.24","13.24","13.24","13.24"
04/15/2016,"13.16","13.16","13.16","13.16"
04/14/2016,"13.15","13.15","13.15","13.15"
04/13/2016,"13.13","13.13","13.13","13.13"
04/12/2016,"12.94","12.94","12.94","12.94"
04/11/2016,"12.83","12.83","12.83","12.83"
04/08/2016,"12.92","12.92","12.92","12.92"
04/07/2016,"12.95","12.95","12.95","12.95"
04/06/2016,"13.13","13.13","13.13","13.13"
04/05/2016,"12.91","12.91","12.91","12.91"
04/04/2016,"13.01","13.01","13.01","13.01"
04/01/2016,"13.03","13.03","13.03","13.03"
03/31/2016,"12.87","12.87","12.87","12.87"
03/30/2016,"12.86","12.86","12.86","12.86"
03/29/2016,"12.77","12.77","12.77","12.77"
03/28/2016,"12.58","12.58","12.58","12.58"
03/24/2016,"12.59","12.59","12.59","12.59"
03/23/2016,"12.57","12.57","12.57","12.57"
03/22/2016,"12.71","12.71","12.71","12.71"
03/21/2016,"12.67","12.67","12.67","12.67"
03/18/2016,"12.63","12.63","12.63","12.63"
03/17/2016,"12.55","12.55","12.55","12.55"
03/16/2016,"12.53","12.53","12.53","12.53"
03/15/2016,"12.45","12.45","12.45","12.45"
03/14/2016,"12.55","12.55","12.55","12.55"
03/11/2016,"12.52","12.52","12.52","12.52"
03/10/2016,"12.29","12.29","12.29","12.29"
03/09/2016,"12.31","12.31","12.31","12.31"
03/08/2016,"12.27","12.27","12.27","12.27"
03/07/2016,"12.44","12.44","12.44","12.44"
03/04/2016,"12.47","12.47","12.47","12.47"
03/03/2016,"12.45","12.45","12.45","12.45"
03/02/2016,"12.47","12.47","12.47","12.47"
03/01/2016,"12.41","12.41","12.41","12.41"
02/29/2016,"12.05","12.05","12.05","12.05"
02/26/2016,"12.16","12.16","12.16","12.16"
02/25/2016,"12.14","12.14","12.14","12.14"
02/24/2016,"12.02","12.02","12.02","12.02"
02/23/2016,"11.95","11.95","11.95","11.95"
02/22/2016,"12.11","12.11","12.11","12.11"
02/19/2016,"11.94","11.94","11.94","11.94"
02/18/2016,"11.87","11.87","11.87","11.87"
02/17/2016,"11.99","11.99","11.99","11.99"
02/16/2016,"11.70","11.70","11.70","11.70"
02/12/2016,"11.45","11.45","11.45","11.45"
02/11/2016,"11.26","11.26","11.26","11.26"
02/10/2016,"11.30","11.30","11.30","11.30"
02/09/2016,"11.24","11.24","11.24","11.24"
02/08/2016,"11.22","11.22","11.22","11.22"
02/05/2016,"11.53","11.53","11.53","11.53"
02/04/2016,"12.00","12.00","12.00","12.00"
02/03/2016,"11.98","11.98","11.98","11.98"
02/02/2016,"11.98","11.98","11.98","11.98"
02/01/2016,"12.25","12.25","12.25","12.25"
01/29/2016,"12.21","12.21","12.21","12.21"
01/28/2016,"11.97","11.97","11.97","11.97"
01/27/2016,"11.95","11.95","11.95","11.95"
01/26/2016,"12.23","12.23","12.23","12.23"
01/25/2016,"12.17","12.17","12.17","12.17"
01/22/2016,"12.34","12.34","12.34","12.34"
01/21/2016,"12.05","12.05","12.05","12.05"
01/20/2016,"12.13","12.13","12.13","12.13"
01/19/2016,"12.12","12.12","12.12","12.12"
01/15/2016,"12.18","12.18","12.18","12.18"
01/14/2016,"12.53","12.53","12.53","12.53"
01/13/2016,"12.33","12.33","12.33","12.33"
01/12/2016,"12.77","12.77","12.77","12.77"
01/11/2016,"12.62","12.62","12.62","12.62"
01/08/2016,"12.69","12.69","12.69","12.69"
01/07/2016,"12.84","12.84","12.84","12.84"
01/06/2016,"13.22","13.22","13.22","13.22"
01/05/2016,"13.41","13.41","13.41","13.41"
01/04/2016,"13.41","13.41","13.41","13.41"
