Date,Open,High,Low,Close
03/11/2020,"19.25","19.25","19.25","19.25"
03/10/2020,"20.27","20.27","20.27","20.27"
03/09/2020,"19.35","19.35","19.35","19.35"
03/06/2020,"20.91","20.91","20.91","20.91"
03/05/2020,"21.35","21.35","21.35","21.35"
03/04/2020,"21.99","21.99","21.99","21.99"
03/03/2020,"21.15","21.15","21.15","21.15"
03/02/2020,"21.78","21.78","21.78","21.78"
02/28/2020,"20.98","20.98","20.98","20.98"
02/27/2020,"20.80","20.80","20.80","20.80"
02/26/2020,"21.86","21.86","21.86","21.86"
02/25/2020,"21.82","21.82","21.82","21.82"
02/24/2020,"22.44","22.44","22.44","22.44"
02/21/2020,"23.42","23.42","23.42","23.42"
02/20/2020,"23.91","23.91","23.91","23.91"
02/19/2020,"24.07","24.07","24.07","24.07"
02/18/2020,"23.76","23.76","23.76","23.76"
02/14/2020,"23.64","23.64","23.64","23.64"
02/13/2020,"23.49","23.49","23.49","23.49"
02/12/2020,"23.53","23.53","23.53","23.53"
02/11/2020,"23.27","23.27","23.27","23.27"
02/10/2020,"23.21","23.21","23.21","23.21"
02/07/2020,"22.85","22.85","22.85","22.85"
02/06/2020,"22.90","22.90","22.90","22.90"
02/05/2020,"22.77","22.77","22.77","22.77"
02/04/2020,"22.80","22.80","22.80","22.80"
02/03/2020,"22.31","22.31","22.31","22.31"
01/31/2020,"21.95","21.95","21.95","21.95"
01/30/2020,"22.37","22.37","22.37","22.37"
01/29/2020,"22.35","22.35","22.35","22.35"
01/28/2020,"22.37","22.37","22.37","22.37"
01/27/2020,"22.04","22.04","22.04","22.04"
01/24/2020,"22.46","22.46","22.46","22.46"
01/23/2020,"22.70","22.70","22.70","22.70"
01/22/2020,"22.69","22.69","22.69","22.69"
01/21/2020,"22.65","22.65","22.65","22.65"
01/17/2020,"22.63","22.63","22.63","22.63"
01/16/2020,"22.58","22.58","22.58","22.58"
01/15/2020,"22.37","22.37","22.37","22.37"
01/14/2020,"22.34","22.34","22.34","22.34"
01/13/2020,"22.34","22.34","22.34","22.34"
01/10/2020,"22.07","22.07","22.07","22.07"
01/09/2020,"22.09","22.09","22.09","22.09"
01/08/2020,"21.88","21.88","21.88","21.88"
01/07/2020,"21.72","21.72","21.72","21.72"
01/06/2020,"21.70","21.70","21.70","21.70"
01/03/2020,"21.49","21.49","21.49","21.49"
01/02/2020,"21.64","21.64","21.64","21.64"
