Date,Open,High,Low,Close
04/16/2013,"10.16","10.16","10.16","10.16"
04/15/2013,"9.97","9.97","9.97","9.97"
04/12/2013,"10.24","10.24","10.24","10.24"
04/11/2013,"10.24","10.24","10.24","10.24"
04/10/2013,"10.17","10.17","10.17","10.17"
04/09/2013,"10.00","10.00","10.00","10.00"
04/08/2013,"9.98","9.98","9.98","9.98"
04/05/2013,"9.90","9.90","9.90","9.90"
04/04/2013,"9.96","9.96","9.96","9.96"
04/03/2013,"9.92","9.92","9.92","9.92"
04/02/2013,"10.07","10.07","10.07","10.07"
04/01/2013,"10.03","10.03","10.03","10.03"
03/28/2013,"10.11","10.11","10.11","10.11"
03/27/2013,"10.07","10.07","10.07","10.07"
03/26/2013,"10.05","10.05","10.05","10.05"
03/25/2013,"9.98","9.98","9.98","9.98"
03/22/2013,"10.03","10.03","10.03","10.03"
03/21/2013,"9.96","9.96","9.96","9.96"
03/20/2013,"10.04","10.04","10.04","10.04"
03/19/2013,"9.96","9.96","9.96","9.96"
03/18/2013,"10.00","10.00","10.00","10.00"
03/15/2013,"10.06","10.06","10.06","10.06"
03/14/2013,"10.10","10.10","10.10","10.10"
03/13/2013,"10.06","10.06","10.06","10.06"
03/12/2013,"10.05","10.05","10.05","10.05"
03/11/2013,"10.09","10.09","10.09","10.09"
03/08/2013,"10.07","10.07","10.07","10.07"
03/07/2013,"10.01","10.01","10.01","10.01"
03/06/2013,"10.00","10.00","10.00","10.00"
03/05/2013,"9.99","9.99","9.99","9.99"
03/04/2013,"9.86","9.86","9.86","9.86"
03/01/2013,"9.80","9.80","9.80","9.80"
02/28/2013,"9.73","9.73","9.73","9.73"
02/27/2013,"9.71","9.71","9.71","9.71"
02/26/2013,"9.57","9.57","9.57","9.57"
02/25/2013,"9.52","9.52","9.52","9.52"
02/22/2013,"9.69","9.69","9.69","9.69"
02/21/2013,"9.61","9.61","9.61","9.61"
02/20/2013,"9.69","9.69","9.69","9.69"
02/19/2013,"9.86","9.86","9.86","9.86"
02/15/2013,"9.80","9.80","9.80","9.80"
02/14/2013,"9.81","9.81","9.81","9.81"
02/13/2013,"9.80","9.80","9.80","9.80"
02/12/2013,"9.80","9.80","9.80","9.80"
02/11/2013,"9.80","9.80","9.80","9.80"
02/08/2013,"9.80","9.80","9.80","9.80"
02/07/2013,"9.74","9.74","9.74","9.74"
02/06/2013,"9.77","9.77","9.77","9.77"
02/05/2013,"9.77","9.77","9.77","9.77"
02/04/2013,"9.67","9.67","9.67","9.67"
02/01/2013,"9.79","9.79","9.79","9.79"
01/31/2013,"9.71","9.71","9.71","9.71"
01/30/2013,"9.70","9.70","9.70","9.70"
01/29/2013,"9.75","9.75","9.75","9.75"
01/28/2013,"9.75","9.75","9.75","9.75"
01/25/2013,"9.78","9.78","9.78","9.78"
01/24/2013,"9.69","9.69","9.69","9.69"
01/23/2013,"9.72","9.72","9.72","9.72"
01/22/2013,"9.66","9.66","9.66","9.66"
01/18/2013,"9.64","9.64","9.64","9.64"
01/17/2013,"9.64","9.64","9.64","9.64"
01/16/2013,"9.60","9.60","9.60","9.60"
01/15/2013,"9.61","9.61","9.61","9.61"
01/14/2013,"9.62","9.62","9.62","9.62"
01/11/2013,"9.64","9.64","9.64","9.64"
01/10/2013,"9.65","9.65","9.65","9.65"
01/09/2013,"9.61","9.61","9.61","9.61"
01/08/2013,"9.56","9.56","9.56","9.56"
01/07/2013,"9.57","9.57","9.57","9.57"
01/04/2013,"9.60","9.60","9.60","9.60"
01/03/2013,"9.57","9.57","9.57","9.57"
01/02/2013,"9.59","9.59","9.59","9.59"
