Date,Open,High,Low,Close
10/13/2000,"8.76","8.76","8.76","8.76"
10/12/2000,"8.39","8.39","8.39","8.39"
10/11/2000,"8.64","8.64","8.64","8.64"
10/10/2000,"8.75","8.75","8.75","8.75"
10/09/2000,"8.91","8.91","8.91","8.91"
10/06/2000,"8.92","8.92","8.92","8.92"
10/05/2000,"9.15","9.15","9.15","9.15"
10/04/2000,"9.14","9.14","9.14","9.14"
10/03/2000,"9.10","9.10","9.10","9.10"
10/02/2000,"9.25","9.25","9.25","9.25"
09/29/2000,"9.34","9.34","9.34","9.34"
09/28/2000,"9.46","9.46","9.46","9.46"
09/27/2000,"9.20","9.20","9.20","9.20"
09/26/2000,"9.24","9.24","9.24","9.24"
09/25/2000,"9.35","9.35","9.35","9.35"
09/22/2000,"9.44","9.44","9.44","9.44"
09/21/2000,"9.28","9.28","9.28","9.28"
09/20/2000,"9.33","9.33","9.33","9.33"
09/19/2000,"9.29","9.29","9.29","9.29"
09/18/2000,"9.07","9.07","9.07","9.07"
09/15/2000,"9.29","9.29","9.29","9.29"
09/14/2000,"9.38","9.38","9.38","9.38"
09/13/2000,"9.30","9.30","9.30","9.30"
09/12/2000,"9.21","9.21","9.21","9.21"
09/11/2000,"9.28","9.28","9.28","9.28"
09/08/2000,"9.37","9.37","9.37","9.37"
09/07/2000,"9.52","9.52","9.52","9.52"
09/06/2000,"9.35","9.35","9.35","9.35"
09/05/2000,"9.59","9.59","9.59","9.59"
09/01/2000,"9.73","9.73","9.73","9.73"
08/31/2000,"9.65","9.65","9.65","9.65"
08/30/2000,"9.45","9.45","9.45","9.45"
08/29/2000,"9.42","9.42","9.42","9.42"
08/28/2000,"9.40","9.40","9.40","9.40"
08/25/2000,"9.35","9.35","9.35","9.35"
08/24/2000,"9.33","9.33","9.33","9.33"
08/23/2000,"9.28","9.28","9.28","9.28"
08/22/2000,"9.20","9.20","9.20","9.20"
08/21/2000,"9.15","9.15","9.15","9.15"
08/18/2000,"9.11","9.11","9.11","9.11"
08/17/2000,"9.14","9.14","9.14","9.14"
08/16/2000,"8.99","8.99","8.99","8.99"
08/15/2000,"8.94","8.94","8.94","8.94"
08/14/2000,"9.00","9.00","9.00","9.00"
08/11/2000,"8.89","8.89","8.89","8.89"
08/10/2000,"8.81","8.81","8.81","8.81"
08/09/2000,"8.98","8.98","8.98","8.98"
08/08/2000,"9.04","9.04","9.04","9.04"
08/07/2000,"9.03","9.03","9.03","9.03"
08/04/2000,"8.84","8.84","8.84","8.84"
08/03/2000,"8.73","8.73","8.73","8.73"
08/02/2000,"8.62","8.62","8.62","8.62"
08/01/2000,"8.65","8.65","8.65","8.65"
07/31/2000,"8.65","8.65","8.65","8.65"
07/28/2000,"8.54","8.54","8.54","8.54"
07/27/2000,"8.88","8.88","8.88","8.88"
07/26/2000,"9.14","9.14","9.14","9.14"
07/25/2000,"9.23","9.23","9.23","9.23"
07/24/2000,"9.18","9.18","9.18","9.18"
07/21/2000,"9.39","9.39","9.39","9.39"
07/20/2000,"9.57","9.57","9.57","9.57"
07/19/2000,"9.33","9.33","9.33","9.33"
07/18/2000,"9.54","9.54","9.54","9.54"
07/17/2000,"9.73","9.73","9.73","9.73"
07/14/2000,"9.64","9.64","9.64","9.64"
07/13/2000,"9.54","9.54","9.54","9.54"
07/12/2000,"9.46","9.46","9.46","9.46"
07/11/2000,"9.26","9.26","9.26","9.26"
07/10/2000,"9.27","9.27","9.27","9.27"
07/07/2000,"9.31","9.31","9.31","9.31"
07/06/2000,"9.13","9.13","9.13","9.13"
07/05/2000,"9.00","9.00","9.00","9.00"
06/30/2000,"9.09","9.09","9.09","9.09"
06/29/2000,"8.95","8.95","8.95","8.95"
06/28/2000,"9.08","9.08","9.08","9.08"
06/27/2000,"8.93","8.93","8.93","8.93"
06/26/2000,"9.04","9.04","9.04","9.04"
06/23/2000,"8.94","8.94","8.94","8.94"
06/22/2000,"9.06","9.06","9.06","9.06"
06/21/2000,"9.37","9.37","9.37","9.37"
06/20/2000,"9.24","9.24","9.24","9.24"
06/19/2000,"9.17","9.17","9.17","9.17"
06/16/2000,"8.92","8.92","8.92","8.92"
06/15/2000,"8.90","8.90","8.90","8.90"
06/14/2000,"8.84","8.84","8.84","8.84"
06/13/2000,"8.96","8.96","8.96","8.96"
06/12/2000,"8.80","8.80","8.80","8.80"
06/09/2000,"9.04","9.04","9.04","9.04"
06/08/2000,"8.96","8.96","8.96","8.96"
06/07/2000,"8.98","8.98","8.98","8.98"
06/06/2000,"8.88","8.88","8.88","8.88"
06/05/2000,"8.98","8.98","8.98","8.98"
06/02/2000,"8.92","8.92","8.92","8.92"
06/01/2000,"8.48","8.48","8.48","8.48"
05/31/2000,"8.16","8.16","8.16","8.16"
05/30/2000,"8.18","8.18","8.18","8.18"
05/26/2000,"7.71","7.71","7.71","7.71"
05/25/2000,"7.74","7.74","7.74","7.74"
05/24/2000,"7.81","7.81","7.81","7.81"
05/23/2000,"7.67","7.67","7.67","7.67"
05/22/2000,"7.99","7.99","7.99","7.99"
05/19/2000,"8.12","8.12","8.12","8.12"
05/18/2000,"8.42","8.42","8.42","8.42"
05/17/2000,"8.58","8.58","8.58","8.58"
05/16/2000,"8.76","8.76","8.76","8.76"
05/15/2000,"8.51","8.51","8.51","8.51"
05/12/2000,"8.35","8.35","8.35","8.35"
05/11/2000,"8.24","8.24","8.24","8.24"
05/10/2000,"8.07","8.07","8.07","8.07"
05/09/2000,"8.39","8.39","8.39","8.39"
05/08/2000,"8.57","8.57","8.57","8.57"
05/05/2000,"8.78","8.78","8.78","8.78"
05/04/2000,"8.62","8.62","8.62","8.62"
05/03/2000,"8.57","8.57","8.57","8.57"
05/02/2000,"8.80","8.80","8.80","8.80"
05/01/2000,"9.07","9.07","9.07","9.07"
04/28/2000,"8.86","8.86","8.86","8.86"
04/27/2000,"8.71","8.71","8.71","8.71"
04/26/2000,"8.54","8.54","8.54","8.54"
04/25/2000,"8.69","8.69","8.69","8.69"
04/24/2000,"8.21","8.21","8.21","8.21"
04/20/2000,"8.46","8.46","8.46","8.46"
04/19/2000,"8.55","8.55","8.55","8.55"
04/18/2000,"8.62","8.62","8.62","8.62"
04/17/2000,"8.12","8.12","8.12","8.12"
04/14/2000,"7.83","7.83","7.83","7.83"
04/13/2000,"8.54","8.54","8.54","8.54"
04/12/2000,"8.67","8.67","8.67","8.67"
04/11/2000,"9.22","9.22","9.22","9.22"
04/10/2000,"9.49","9.49","9.49","9.49"
04/07/2000,"9.99","9.99","9.99","9.99"
04/06/2000,"9.66","9.66","9.66","9.66"
04/05/2000,"9.33","9.33","9.33","9.33"
04/04/2000,"9.11","9.11","9.11","9.11"
04/03/2000,"9.34","9.34","9.34","9.34"
03/31/2000,"9.90","9.90","9.90","9.90"
03/30/2000,"9.68","9.68","9.68","9.68"
03/29/2000,"10.06","10.06","10.06","10.06"
03/28/2000,"10.45","10.45","10.45","10.45"
03/27/2000,"10.70","10.70","10.70","10.70"
03/24/2000,"10.77","10.77","10.77","10.77"
03/23/2000,"10.79","10.79","10.79","10.79"
03/22/2000,"10.71","10.71","10.71","10.71"
03/21/2000,"10.31","10.31","10.31","10.31"
03/20/2000,"10.13","10.13","10.13","10.13"
03/17/2000,"10.65","10.65","10.65","10.65"
03/16/2000,"10.52","10.52","10.52","10.52"
03/15/2000,"10.15","10.15","10.15","10.15"
03/14/2000,"10.45","10.45","10.45","10.45"
03/13/2000,"11.06","11.06","11.06","11.06"
03/10/2000,"11.47","11.47","11.47","11.47"
03/09/2000,"11.59","11.59","11.59","11.59"
03/08/2000,"11.33","11.33","11.33","11.33"
03/07/2000,"11.35","11.35","11.35","11.35"
03/06/2000,"11.69","11.69","11.69","11.69"
03/03/2000,"11.48","11.48","11.48","11.48"
03/02/2000,"11.11","11.11","11.11","11.11"
03/01/2000,"11.19","11.19","11.19","11.19"
02/29/2000,"10.98","10.98","10.98","10.98"
02/28/2000,"10.66","10.66","10.66","10.66"
02/25/2000,"10.69","10.69","10.69","10.69"
02/24/2000,"10.65","10.65","10.65","10.65"
02/23/2000,"10.27","10.27","10.27","10.27"
02/22/2000,"9.90","9.90","9.90","9.90"
02/18/2000,"9.97","9.97","9.97","9.97"
02/17/2000,"10.21","10.21","10.21","10.21"
02/16/2000,"9.99","9.99","9.99","9.99"
02/15/2000,"9.78","9.78","9.78","9.78"
02/14/2000,"9.73","9.73","9.73","9.73"
02/11/2000,"9.64","9.64","9.64","9.64"
02/10/2000,"9.77","9.77","9.77","9.77"
02/09/2000,"9.55","9.55","9.55","9.55"
02/08/2000,"9.72","9.72","9.72","9.72"
02/07/2000,"9.49","9.49","9.49","9.49"
02/04/2000,"9.29","9.29","9.29","9.29"
02/03/2000,"9.17","9.17","9.17","9.17"
02/02/2000,"8.96","8.96","8.96","8.96"
02/01/2000,"8.87","8.87","8.87","8.87"
01/31/2000,"8.65","8.65","8.65","8.65"
01/28/2000,"8.63","8.63","8.63","8.63"
01/27/2000,"8.96","8.96","8.96","8.96"
01/26/2000,"8.99","8.99","8.99","8.99"
01/25/2000,"9.06","9.06","9.06","9.06"
01/24/2000,"8.95","8.95","8.95","8.95"
01/21/2000,"9.31","9.31","9.31","9.31"
01/20/2000,"9.13","9.13","9.13","9.13"
01/19/2000,"8.95","8.95","8.95","8.95"
01/18/2000,"8.88","8.88","8.88","8.88"
01/14/2000,"8.68","8.68","8.68","8.68"
01/13/2000,"8.47","8.47","8.47","8.47"
01/12/2000,"8.25","8.25","8.25","8.25"
01/11/2000,"8.39","8.39","8.39","8.39"
01/10/2000,"8.63","8.63","8.63","8.63"
01/07/2000,"8.23","8.23","8.23","8.23"
01/06/2000,"7.82","7.82","7.82","7.82"
01/05/2000,"7.95","7.95","7.95","7.95"
01/04/2000,"8.05","8.05","8.05","8.05"
01/03/2000,"8.51","8.51","8.51","8.51"
