Date,Open,High,Low,Close
12/31/2015,"13.69","13.69","13.69","13.69"
12/30/2015,"13.83","13.83","13.83","13.83"
12/29/2015,"13.93","13.93","13.93","13.93"
12/28/2015,"13.77","13.77","13.77","13.77"
12/24/2015,"13.79","13.79","13.79","13.79"
12/23/2015,"13.78","13.78","13.78","13.78"
12/22/2015,"13.66","13.66","13.66","13.66"
12/21/2015,"13.59","13.59","13.59","13.59"
12/18/2015,"13.51","13.51","13.51","13.51"
12/17/2015,"13.69","13.69","13.69","13.69"
12/16/2015,"13.86","13.86","13.86","13.86"
12/15/2015,"13.62","13.62","13.62","13.62"
12/14/2015,"13.51","13.51","13.51","13.51"
12/11/2015,"13.44","13.44","13.44","13.44"
12/10/2015,"13.77","13.77","13.77","13.77"
12/09/2015,"13.71","13.71","13.71","13.71"
12/08/2015,"13.93","13.93","13.93","13.93"
12/07/2015,"13.89","13.89","13.89","13.89"
12/04/2015,"13.98","13.98","13.98","13.98"
12/03/2015,"14.19","14.19","14.19","14.19"
12/02/2015,"14.41","14.41","14.41","14.41"
12/01/2015,"14.50","14.50","14.50","14.50"
11/30/2015,"14.36","14.36","14.36","14.36"
11/27/2015,"14.49","14.49","14.49","14.49"
11/25/2015,"14.46","14.46","14.46","14.46"
11/24/2015,"14.40","14.40","14.40","14.40"
11/23/2015,"14.39","14.39","14.39","14.39"
11/20/2015,"14.36","14.36","14.36","14.36"
11/19/2015,"14.28","14.28","14.28","14.28"
11/18/2015,"14.26","14.26","14.26","14.26"
11/17/2015,"13.98","13.98","13.98","13.98"
11/16/2015,"13.96","13.96","13.96","13.96"
11/13/2015,"13.84","13.84","13.84","13.84"
11/12/2015,"14.06","14.06","14.06","14.06"
11/11/2015,"14.25","14.25","14.25","14.25"
11/10/2015,"14.32","14.32","14.32","14.32"
11/09/2015,"14.33","14.33","14.33","14.33"
11/06/2015,"14.42","14.42","14.42","14.42"
11/05/2015,"14.33","14.33","14.33","14.33"
11/04/2015,"14.34","14.34","14.34","14.34"
11/03/2015,"14.34","14.34","14.34","14.34"
11/02/2015,"14.29","14.29","14.29","14.29"
10/30/2015,"14.06","14.06","14.06","14.06"
10/29/2015,"14.12","14.12","14.12","14.12"
10/28/2015,"14.18","14.18","14.18","14.18"
10/27/2015,"14.00","14.00","14.00","14.00"
