Date,Open,High,Low,Close
12/29/2017,"17.87","17.87","17.87","17.87"
12/28/2017,"18.02","18.02","18.02","18.02"
12/27/2017,"18.00","18.00","18.00","18.00"
12/26/2017,"17.96","17.96","17.96","17.96"
12/22/2017,"18.80","18.80","18.80","18.80"
12/21/2017,"18.82","18.82","18.82","18.82"
12/20/2017,"18.79","18.79","18.79","18.79"
12/19/2017,"18.83","18.83","18.83","18.83"
12/18/2017,"18.91","18.91","18.91","18.91"
12/15/2017,"18.76","18.76","18.76","18.76"
12/14/2017,"18.54","18.54","18.54","18.54"
12/13/2017,"18.60","18.60","18.60","18.60"
12/12/2017,"18.58","18.58","18.58","18.58"
12/11/2017,"18.66","18.66","18.66","18.66"
12/08/2017,"18.57","18.57","18.57","18.57"
12/07/2017,"18.46","18.46","18.46","18.46"
12/06/2017,"18.23","18.23","18.23","18.23"
12/05/2017,"18.17","18.17","18.17","18.17"
12/04/2017,"18.18","18.18","18.18","18.18"
12/01/2017,"18.47","18.47","18.47","18.47"
11/30/2017,"18.53","18.53","18.53","18.53"
11/29/2017,"18.33","18.33","18.33","18.33"
11/28/2017,"18.70","18.70","18.70","18.70"
11/27/2017,"18.67","18.67","18.67","18.67"
11/24/2017,"18.71","18.71","18.71","18.71"
11/22/2017,"18.63","18.63","18.63","18.63"
11/21/2017,"18.61","18.61","18.61","18.61"
11/20/2017,"18.40","18.40","18.40","18.40"
11/17/2017,"18.39","18.39","18.39","18.39"
11/16/2017,"18.40","18.40","18.40","18.40"
11/15/2017,"18.17","18.17","18.17","18.17"
11/14/2017,"18.28","18.28","18.28","18.28"
11/13/2017,"18.33","18.33","18.33","18.33"
11/10/2017,"18.34","18.34","18.34","18.34"
11/09/2017,"18.21","18.21","18.21","18.21"
11/08/2017,"18.29","18.29","18.29","18.29"
11/07/2017,"18.26","18.26","18.26","18.26"
11/06/2017,"18.30","18.30","18.30","18.30"
11/03/2017,"18.31","18.31","18.31","18.31"
11/02/2017,"18.15","18.15","18.15","18.15"
11/01/2017,"18.17","18.17","18.17","18.17"
10/31/2017,"18.22","18.22","18.22","18.22"
10/30/2017,"18.18","18.18","18.18","18.18"
10/27/2017,"18.13","18.13","18.13","18.13"
10/26/2017,"17.78","17.78","17.78","17.78"
10/25/2017,"17.75","17.75","17.75","17.75"
10/24/2017,"17.89","17.89","17.89","17.89"
10/23/2017,"17.86","17.86","17.86","17.86"
10/20/2017,"17.99","17.99","17.99","17.99"
10/19/2017,"17.90","17.90","17.90","17.90"
10/18/2017,"17.97","17.97","17.97","17.97"
10/17/2017,"17.99","17.99","17.99","17.99"
10/16/2017,"18.00","18.00","18.00","18.00"
10/13/2017,"17.92","17.92","17.92","17.92"
10/12/2017,"17.88","17.88","17.88","17.88"
10/11/2017,"17.89","17.89","17.89","17.89"
10/10/2017,"17.82","17.82","17.82","17.82"
10/09/2017,"17.79","17.79","17.79","17.79"
10/06/2017,"17.78","17.78","17.78","17.78"
10/05/2017,"17.75","17.75","17.75","17.75"
10/04/2017,"17.65","17.65","17.65","17.65"
10/03/2017,"17.63","17.63","17.63","17.63"
10/02/2017,"17.57","17.57","17.57","17.57"
09/29/2017,"17.50","17.50","17.50","17.50"
09/28/2017,"17.39","17.39","17.39","17.39"
09/27/2017,"17.34","17.34","17.34","17.34"
09/26/2017,"17.17","17.17","17.17","17.17"
09/25/2017,"17.18","17.18","17.18","17.18"
09/22/2017,"17.40","17.40","17.40","17.40"
09/21/2017,"17.48","17.48","17.48","17.48"
09/20/2017,"17.60","17.60","17.60","17.60"
09/19/2017,"17.55","17.55","17.55","17.55"
09/18/2017,"17.55","17.55","17.55","17.55"
09/15/2017,"17.48","17.48","17.48","17.48"
09/14/2017,"17.38","17.38","17.38","17.38"
09/13/2017,"17.42","17.42","17.42","17.42"
09/12/2017,"17.42","17.42","17.42","17.42"
09/11/2017,"17.38","17.38","17.38","17.38"
09/08/2017,"17.15","17.15","17.15","17.15"
09/07/2017,"17.23","17.23","17.23","17.23"
09/06/2017,"17.19","17.19","17.19","17.19"
09/05/2017,"17.17","17.17","17.17","17.17"
09/01/2017,"17.32","17.32","17.32","17.32"
08/31/2017,"17.25","17.25","17.25","17.25"
08/30/2017,"17.05","17.05","17.05","17.05"
08/29/2017,"16.89","16.89","16.89","16.89"
08/28/2017,"16.87","16.87","16.87","16.87"
08/25/2017,"16.82","16.82","16.82","16.82"
08/24/2017,"16.87","16.87","16.87","16.87"
08/23/2017,"16.87","16.87","16.87","16.87"
08/22/2017,"16.86","16.86","16.86","16.86"
08/21/2017,"16.62","16.62","16.62","16.62"
08/18/2017,"16.62","16.62","16.62","16.62"
08/17/2017,"16.65","16.65","16.65","16.65"
08/16/2017,"16.94","16.94","16.94","16.94"
08/15/2017,"16.92","16.92","16.92","16.92"
08/14/2017,"16.94","16.94","16.94","16.94"
08/11/2017,"16.67","16.67","16.67","16.67"
08/10/2017,"16.62","16.62","16.62","16.62"
08/09/2017,"17.03","17.03","17.03","17.03"
08/08/2017,"17.06","17.06","17.06","17.06"
08/07/2017,"17.14","17.14","17.14","17.14"
08/04/2017,"17.03","17.03","17.03","17.03"
08/03/2017,"16.95","16.95","16.95","16.95"
08/02/2017,"16.96","16.96","16.96","16.96"
08/01/2017,"16.96","16.96","16.96","16.96"
07/31/2017,"16.93","16.93","16.93","16.93"
07/28/2017,"17.05","17.05","17.05","17.05"
07/27/2017,"16.98","16.98","16.98","16.98"
07/26/2017,"17.19","17.19","17.19","17.19"
07/25/2017,"17.10","17.10","17.10","17.10"
07/24/2017,"17.15","17.15","17.15","17.15"
07/21/2017,"17.08","17.08","17.08","17.08"
07/20/2017,"17.07","17.07","17.07","17.07"
07/19/2017,"17.02","17.02","17.02","17.02"
07/18/2017,"16.93","16.93","16.93","16.93"
07/17/2017,"16.84","16.84","16.84","16.84"
07/14/2017,"16.86","16.86","16.86","16.86"
07/13/2017,"16.75","16.75","16.75","16.75"
07/12/2017,"16.73","16.73","16.73","16.73"
07/11/2017,"16.50","16.50","16.50","16.50"
07/10/2017,"16.45","16.45","16.45","16.45"
07/07/2017,"16.36","16.36","16.36","16.36"
07/06/2017,"16.19","16.19","16.19","16.19"
07/05/2017,"16.35","16.35","16.35","16.35"
07/03/2017,"16.19","16.19","16.19","16.19"
06/30/2017,"16.27","16.27","16.27","16.27"
06/29/2017,"16.29","16.29","16.29","16.29"
06/28/2017,"16.54","16.54","16.54","16.54"
06/27/2017,"16.30","16.30","16.30","16.30"
06/26/2017,"16.62","16.62","16.62","16.62"
06/23/2017,"16.70","16.70","16.70","16.70"
06/22/2017,"16.67","16.67","16.67","16.67"
