Date,Open,High,Low,Close
04/11/2001,"5.29","5.29","5.29","5.29"
04/10/2001,"5.27","5.27","5.27","5.27"
04/09/2001,"5.06","5.06","5.06","5.06"
04/06/2001,"5.02","5.02","5.02","5.02"
04/05/2001,"5.12","5.12","5.12","5.12"
04/04/2001,"4.81","4.81","4.81","4.81"
04/03/2001,"4.85","4.85","4.85","4.85"
04/02/2001,"5.07","5.07","5.07","5.07"
03/30/2001,"5.24","5.24","5.24","5.24"
03/29/2001,"5.21","5.21","5.21","5.21"
03/28/2001,"5.26","5.26","5.26","5.26"
03/27/2001,"5.46","5.46","5.46","5.46"
03/26/2001,"5.34","5.34","5.34","5.34"
03/23/2001,"5.32","5.32","5.32","5.32"
03/22/2001,"5.22","5.22","5.22","5.22"
03/21/2001,"5.19","5.19","5.19","5.19"
03/20/2001,"5.26","5.26","5.26","5.26"
03/19/2001,"5.41","5.41","5.41","5.41"
03/16/2001,"5.25","5.25","5.25","5.25"
03/15/2001,"5.39","5.39","5.39","5.39"
03/14/2001,"5.44","5.44","5.44","5.44"
03/13/2001,"5.56","5.56","5.56","5.56"
03/12/2001,"5.41","5.41","5.41","5.41"
03/09/2001,"5.69","5.69","5.69","5.69"
03/08/2001,"5.91","5.91","5.91","5.91"
03/07/2001,"5.97","5.97","5.97","5.97"
03/06/2001,"5.95","5.95","5.95","5.95"
03/05/2001,"5.86","5.86","5.86","5.86"
03/02/2001,"5.81","5.81","5.81","5.81"
03/01/2001,"5.89","5.89","5.89","5.89"
02/28/2001,"5.85","5.85","5.85","5.85"
02/27/2001,"5.94","5.94","5.94","5.94"
02/26/2001,"6.11","6.11","6.11","6.11"
02/23/2001,"5.97","5.97","5.97","5.97"
02/22/2001,"5.99","5.99","5.99","5.99"
02/21/2001,"6.06","6.06","6.06","6.06"
02/20/2001,"6.19","6.19","6.19","6.19"
02/16/2001,"6.37","6.37","6.37","6.37"
02/15/2001,"6.62","6.62","6.62","6.62"
02/14/2001,"6.52","6.52","6.52","6.52"
02/13/2001,"6.44","6.44","6.44","6.44"
02/12/2001,"6.54","6.54","6.54","6.54"
02/09/2001,"6.46","6.46","6.46","6.46"
02/08/2001,"6.57","6.57","6.57","6.57"
02/07/2001,"6.62","6.62","6.62","6.62"
02/06/2001,"6.76","6.76","6.76","6.76"
02/05/2001,"6.74","6.74","6.74","6.74"
02/02/2001,"6.75","6.75","6.75","6.75"
02/01/2001,"6.95","6.95","6.95","6.95"
01/31/2001,"6.97","6.97","6.97","6.97"
01/30/2001,"7.08","7.08","7.08","7.08"
01/29/2001,"7.08","7.08","7.08","7.08"
01/26/2001,"7.00","7.00","7.00","7.00"
01/25/2001,"7.02","7.02","7.02","7.02"
01/24/2001,"7.16","7.16","7.16","7.16"
01/23/2001,"7.16","7.16","7.16","7.16"
01/22/2001,"6.98","6.98","6.98","6.98"
01/19/2001,"6.94","6.94","6.94","6.94"
01/18/2001,"7.03","7.03","7.03","7.03"
01/17/2001,"6.93","6.93","6.93","6.93"
01/16/2001,"6.90","6.90","6.90","6.90"
01/12/2001,"6.88","6.88","6.88","6.88"
01/11/2001,"6.90","6.90","6.90","6.90"
01/10/2001,"6.76","6.76","6.76","6.76"
01/09/2001,"6.60","6.60","6.60","6.60"
01/08/2001,"6.57","6.57","6.57","6.57"
01/05/2001,"6.61","6.61","6.61","6.61"
01/04/2001,"6.93","6.93","6.93","6.93"
01/03/2001,"7.12","7.12","7.12","7.12"
01/02/2001,"6.73","6.73","6.73","6.73"
