Date,Open,High,Low,Close
02/03/2010,"6.72","6.72","6.72","6.72"
02/02/2010,"6.72","6.72","6.72","6.72"
02/01/2010,"6.64","6.64","6.64","6.64"
01/29/2010,"6.53","6.53","6.53","6.53"
01/28/2010,"6.62","6.62","6.62","6.62"
01/27/2010,"6.74","6.74","6.74","6.74"
01/26/2010,"6.71","6.71","6.71","6.71"
01/25/2010,"6.72","6.72","6.72","6.72"
01/22/2010,"6.71","6.71","6.71","6.71"
01/21/2010,"6.88","6.88","6.88","6.88"
01/20/2010,"6.98","6.98","6.98","6.98"
01/19/2010,"7.05","7.05","7.05","7.05"
01/15/2010,"6.96","6.96","6.96","6.96"
01/14/2010,"7.05","7.05","7.05","7.05"
01/13/2010,"7.04","7.04","7.04","7.04"
01/12/2010,"6.96","6.96","6.96","6.96"
01/11/2010,"7.06","7.06","7.06","7.06"
01/08/2010,"7.08","7.08","7.08","7.08"
01/07/2010,"7.04","7.04","7.04","7.04"
01/06/2010,"7.05","7.05","7.05","7.05"
01/05/2010,"7.04","7.04","7.04","7.04"
01/04/2010,"7.01","7.01","7.01","7.01"
